"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"SDCBP1",7.0651087684971e-221,1.01624425685714,0.359,0.089,4.16276208639849e-216,"6","SDCBP"
"TJP13",1.85328241115637e-220,0.438909573634709,0.489,0.142,1.09195399665333e-215,"6","TJP1"
"SKAP2",2.28993786005821e-220,0.756513133726363,0.353,0.086,1.3492313871463e-215,"6","SKAP2"
"SLC22A233",2.47648638062436e-220,0.982106649602017,0.433,0.121,1.45914577546387e-215,"6","SLC22A23"
"UCHL3",3.11207247636405e-220,0.570271361150512,0.354,0.086,1.8336331030737e-215,"6","UCHL3"
"JMJD1C3",6.83099316638726e-220,0.516614336677102,0.836,0.311,4.02482117363538e-215,"6","JMJD1C"
"DCTN2",7.41359822918078e-220,0.685627429128095,0.363,0.09,4.36809207663332e-215,"6","DCTN2"
"WTAP1",8.02054383707946e-220,0.347063155982085,0.521,0.155,4.72570442880722e-215,"6","WTAP"
"VGLL31",8.13527492991866e-220,1.1511626654923,0.324,0.076,4.79330398870808e-215,"6","VGLL3"
"PTPN111",9.77222513826343e-220,0.672895034770562,0.362,0.09,5.75779505146481e-215,"6","PTPN11"
"USP82",1.32452348362481e-219,0.610636175163133,0.402,0.106,7.80409236551738e-215,"6","USP8"
"CMTM3",1.45193229091344e-219,1.14956926556461,0.289,0.062,8.55478505806197e-215,"6","CMTM3"
"LAMC23",1.50289203314604e-219,0.282189546578822,0.755,0.267,8.85503985929648e-215,"6","LAMC2"
"AP3B12",1.58660101713362e-219,0.416829454723147,0.456,0.128,9.34825319295127e-215,"6","AP3B1"
"CCND12",2.20664198818579e-219,0.404960909356767,0.708,0.245,1.30015345943907e-214,"6","CCND1"
"WWC22",7.26365847477764e-219,0.627503560505102,0.396,0.104,4.27974757333899e-214,"6","WWC2"
"LRRFIP22",7.96276268278999e-219,0.523392546899578,0.438,0.121,4.69165977269986e-214,"6","LRRFIP2"
"LMAN2",8.96057500528675e-219,0.451695534774073,0.37,0.093,5.27957079311495e-214,"6","LMAN2"
"HECTD4",8.97210013229184e-219,0.548815637061624,0.278,0.058,5.28636139794635e-214,"6","HECTD4"
"PPP1R14C1",9.09290301154059e-219,1.17696836963783,0.334,0.08,5.35753845439972e-214,"6","PPP1R14C"
"EBNA1BP2",9.96597294798217e-219,0.443983875178411,0.351,0.085,5.87195126095109e-214,"6","EBNA1BP2"
"CD821",1.17788004803071e-218,1.23941954209576,0.32,0.075,6.94006924299695e-214,"6","CD82"
"TBPL1",1.75073504620422e-218,0.522125758283757,0.262,0.053,1.03153308922352e-213,"6","TBPL1"
"ZFAND62",1.85772997111365e-218,0.318137098237802,0.498,0.145,1.09457449898016e-213,"6","ZFAND6"
"HIPK22",2.59749484381439e-218,0.317271111523099,0.544,0.165,1.53044396197544e-213,"6","HIPK2"
"TGS1",2.98595794680101e-218,0.895410719398257,0.279,0.059,1.75932642225515e-213,"6","TGS1"
"CALCOCO22",3.0630663205681e-218,1.1309151328335,0.344,0.084,1.80475867607872e-213,"6","CALCOCO2"
"LINC00674",3.4877286525944e-218,1.29237051290822,0.265,0.054,2.05496972210862e-213,"6","LINC00674"
"RNR23",7.03773275541791e-218,0.630658415701037,0.999,0.939,4.14663213949223e-213,"6","RNR2"
"BICD21",1.16337591508264e-217,0.386282281329622,0.398,0.104,6.85461089166694e-213,"6","BICD2"
"CAMSAP1",1.48089510492953e-217,0.978319668105416,0.269,0.055,8.72543395824476e-213,"6","CAMSAP1"
"DUSP23",1.97796685361938e-217,1.30125403970613,0.257,0.051,1.16541807015254e-212,"6","DUSP23"
"STIP1",2.02015018563944e-217,0.335251992811262,0.387,0.099,1.19027248937876e-212,"6","STIP1"
"KMT2C3",8.72489808598625e-217,0.308688719361691,0.513,0.152,5.1407099522631e-212,"6","KMT2C"
"MANCR3",1.10378628704539e-216,1.01133492070234,0.379,0.099,6.50350880327144e-212,"6","MANCR"
"SGMS1",2.9259513952905e-216,0.876492820834671,0.257,0.052,1.72397056210516e-211,"6","SGMS1"
"SLC25A13",6.30987120784939e-216,0.802328374861689,0.305,0.069,3.71777611566486e-211,"6","SLC25A13"
"C1orf52",1.05390982536253e-215,0.970405562656363,0.26,0.053,6.20963669103602e-211,"6","C1orf52"
"UVRAG",1.23426162543542e-215,1.01241825267888,0.267,0.055,7.27226949706547e-211,"6","UVRAG"
"ISCU",1.85616651028956e-215,1.00484077248232,0.258,0.052,1.09365330786261e-210,"6","ISCU"
"IP6K23",2.56698310677373e-215,0.312901930766317,0.439,0.121,1.51246644651108e-210,"6","IP6K2"
"RAP1GDS13",3.513409235919e-215,0.558252983399536,0.476,0.139,2.07010072180347e-210,"6","RAP1GDS1"
"ABL1",5.76740892858526e-215,0.967211116700657,0.267,0.055,3.39815734072243e-210,"6","ABL1"
"TATDN1",6.48549757830486e-215,0.579452495319855,0.288,0.063,3.82125517313723e-210,"6","TATDN1"
"MBNL22",1.42919866580239e-214,0.653748383304758,0.525,0.164,8.42083853890767e-210,"6","MBNL2"
"RBBP83",1.63532803743437e-214,0.604408942276302,0.461,0.131,9.63535279656329e-210,"6","RBBP8"
"MLEC1",3.69386252872393e-214,0.312629030529462,0.411,0.11,2.17642380192414e-209,"6","MLEC"
"RESF1",1.16911460162282e-213,1.02530183249354,0.306,0.07,6.88842323276168e-209,"6","RESF1"
"PTPN123",1.30573646412088e-213,0.48836202036329,0.67,0.229,7.69339924660025e-209,"6","PTPN12"
"PPP1CA1",1.60340223792361e-213,0.412965425014545,0.419,0.114,9.4472459858459e-209,"6","PPP1CA"
"EIF1B3",2.43085483371302e-213,0.795035292187525,0.406,0.109,1.43225966802371e-208,"6","EIF1B"
"ST6GALNAC21",4.60606756365028e-213,1.08990258567046,0.345,0.085,2.71389500850275e-208,"6","ST6GALNAC2"
"RNF38",4.81552648142657e-213,0.705767308716167,0.307,0.07,2.83730820285653e-208,"6","RNF38"
"SEMA3C3",5.35689895639864e-213,0.518589064813631,0.702,0.249,3.15628486511008e-208,"6","SEMA3C"
"SEMA3B",5.55742116563467e-213,1.08676059316898,0.279,0.06,3.27443255079195e-208,"6","SEMA3B"
"BPGM",1.19270115356996e-212,1.34824952262232,0.253,0.051,7.02739519683418e-208,"6","BPGM"
"TRNAU1AP",1.26090086428241e-212,0.302941622224555,0.292,0.064,7.42922789235199e-208,"6","TRNAU1AP"
"PTPN15",1.59657479326548e-212,0.972499965655324,0.351,0.088,9.40701868192019e-208,"6","PTPN1"
"GPATCH4",2.88190541644479e-212,0.450917371022359,0.282,0.061,1.69801867136927e-207,"6","GPATCH4"
"HMGN3",5.25168671153763e-212,0.835078774654212,0.282,0.061,3.09429381043797e-207,"6","HMGN3"
"MKLN12",5.36317143652215e-212,0.404292266703274,0.453,0.129,3.15998061039885e-207,"6","MKLN1"
"ELOA",5.45299454786636e-212,0.914678759822473,0.267,0.056,3.21290438760286e-207,"6","ELOA"
"LOC112268009",1.06850863734746e-211,1.34195734259846,0.277,0.06,6.29565289125125e-207,"6","LOC112268009"
"TBC1D51",1.51650310681079e-211,0.881909670833946,0.364,0.094,8.93523630532918e-207,"6","TBC1D5"
"LARP1B",1.71209572508238e-211,1.02677873724247,0.263,0.055,1.00876680121854e-206,"6","LARP1B"
"POLR1F",2.64040114623874e-211,1.0840222265033,0.258,0.053,1.55572435536386e-206,"6","POLR1F"
"SPATS22",3.22464456882624e-211,0.718414141517105,0.364,0.093,1.89996057995242e-206,"6","SPATS2"
"PFN22",3.45163324044127e-211,0.340261226834399,0.474,0.138,2.033702305268e-206,"6","PFN2"
"CFDP1",3.91028615368257e-211,0.504284442489042,0.365,0.093,2.30394060174977e-206,"6","CFDP1"
"TANK3",4.09934593409105e-211,0.591402611027516,0.449,0.128,2.41533462436644e-206,"6","TANK"
"CLTB3",4.14591297095317e-211,0.617469710133215,0.559,0.177,2.44277192248561e-206,"6","CLTB"
"SPTLC1",5.47269736784194e-211,1.25314162628945,0.267,0.056,3.22451328913247e-206,"6","SPTLC1"
"SLC4A73",8.02012413891597e-211,0.537111398809386,0.497,0.149,4.72545714264929e-206,"6","SLC4A7"
"MAP3K202",8.08650708271925e-211,0.591739588453287,0.417,0.115,4.76456997313818e-206,"6","MAP3K20"
"MAP4K3",1.13481004696709e-210,0.792423009670612,0.329,0.08,6.68630079673007e-206,"6","MAP4K3"
"BRWD1",1.30604308618541e-210,1.22640619041171,0.256,0.052,7.69520586380442e-206,"6","BRWD1"
"UBTD2",1.48311650844535e-210,1.18392284850473,0.267,0.056,8.73852246775999e-206,"6","UBTD2"
"TLE1",2.58386397992951e-210,0.546318832065478,0.255,0.052,1.52241265697447e-205,"6","TLE1"
"NUP98",3.8597771896412e-210,0.313002018581956,0.342,0.084,2.2741807201366e-205,"6","NUP98"
"RTF2",4.41573546840714e-210,0.541673867664836,0.339,0.083,2.60175133798549e-205,"6","RTF2"
"NOSIP",4.74038847064762e-210,0.704615997208599,0.283,0.062,2.79303688690558e-205,"6","NOSIP"
"IL1B3",5.03158100755553e-210,0.789909359342703,0.542,0.18,2.96460752965172e-205,"6","IL1B"
"FBXW73",5.72598031544706e-210,0.431688183322862,0.53,0.165,3.37374760186141e-205,"6","FBXW7"
"ZMAT2",2.25439753952103e-209,0.32053879480755,0.372,0.096,1.32829103028579e-204,"6","ZMAT2"
"CTNNAL11",3.01934038267705e-209,0.875626274095749,0.335,0.082,1.77899535347332e-204,"6","CTNNAL1"
"ITGA33",3.29198496586932e-209,0.831277830961065,0.461,0.135,1.9396375418902e-204,"6","ITGA3"
"COA8",3.57565212531572e-209,0.948553444418398,0.302,0.069,2.10677423223602e-204,"6","COA8"
"RCC2",4.3512367567601e-209,0.815934087425145,0.286,0.063,2.56374869708305e-204,"6","RCC2"
"OSBPL10",5.61995133425088e-209,1.24033680049491,0.283,0.063,3.31127532614062e-204,"6","OSBPL10"
"MED4",6.23470859791268e-209,1.11414797365695,0.262,0.054,3.67349030589015e-204,"6","MED4"
"SSH1",9.6008779027058e-209,1.13864476316198,0.273,0.059,5.65683726027426e-204,"6","SSH1"
"ATXN7",1.17095944502639e-208,0.96674645634527,0.267,0.056,6.89929305009546e-204,"6","ATXN7"
"DIP2B3",2.17772987515764e-208,0.526523936431329,0.545,0.172,1.28311844244288e-203,"6","DIP2B"
"EXOSC7",3.07129046232112e-208,0.405783515512401,0.275,0.059,1.8096043403996e-203,"6","EXOSC7"
"SPCS11",4.17361536806685e-208,0.275630239469932,0.539,0.167,2.45909417486499e-203,"6","SPCS1"
"DHPS",4.51329833020384e-208,0.514672252463799,0.254,0.051,2.6592353761561e-203,"6","DHPS"
"DNAAF92",9.63686439937751e-208,0.778881168131424,0.362,0.093,5.67804050411323e-203,"6","DNAAF9"
"RGS20",1.20655297865055e-207,1.26246296274842,0.292,0.066,7.10901015020907e-203,"6","RGS20"
"PPP1R22",1.81175194287772e-207,0.906696186735994,0.36,0.093,1.06748424474355e-202,"6","PPP1R2"
"UHRF2",1.99682739708611e-207,1.01074041607934,0.261,0.055,1.17653070236314e-202,"6","UHRF2"
"ASXL1",3.30072165447546e-207,0.552167278494033,0.354,0.09,1.94478519881694e-202,"6","ASXL1"
"SUSD6",4.30362688396512e-207,1.07238394956891,0.279,0.062,2.53569696003225e-202,"6","SUSD6"
"MOB1A2",4.3894636372074e-207,0.623156061978729,0.383,0.101,2.5862719750426e-202,"6","MOB1A"
"TAOK33",1.0333231215558e-206,0.494745533300136,0.419,0.116,6.08833983220678e-202,"6","TAOK3"
"PTPRK2",1.36014872754726e-206,0.811225416063584,0.363,0.094,8.01399630270846e-202,"6","PTPRK"
"STAG13",3.54410530206595e-206,0.376659330223782,0.694,0.24,2.08818684397726e-201,"6","STAG1"
"BMS1",4.08415572713283e-206,0.690363206140958,0.296,0.068,2.40638455442667e-201,"6","BMS1"
"SNRPB2",5.49736800862964e-206,0.302169988927325,0.384,0.101,3.23904923068458e-201,"6","SNRPB2"
"NAA351",8.12027575691712e-206,0.372995133526981,0.375,0.098,4.78446647597557e-201,"6","NAA35"
"NPLOC4",1.13226003776309e-205,0.899192622098571,0.28,0.062,6.67127614250014e-201,"6","NPLOC4"
"ACER33",1.34053248295911e-205,0.660404567790972,0.44,0.126,7.89841738959505e-201,"6","ACER3"
"SENP62",1.75255743134744e-205,0.272456449123051,0.596,0.194,1.03260683854991e-200,"6","SENP6"
"GNG53",4.61880760597856e-205,0.404938561554887,0.714,0.256,2.72140144144257e-200,"6","GNG5"
"CRCP",8.16293812694886e-205,1.21888086910215,0.258,0.054,4.80960314439827e-200,"6","CRCP"
"RUFY3",1.20715407889308e-204,0.711102934776545,0.33,0.081,7.112551832838e-200,"6","RUFY3"
"TOR1AIP2",2.76600921801868e-204,1.00875308864025,0.328,0.081,1.62973263125661e-199,"6","TOR1AIP2"
"GDI23",3.06695495138834e-204,0.38635508920061,0.466,0.137,1.80704985735801e-199,"6","GDI2"
"SOWAHC2",4.16334485210571e-204,0.967870627006928,0.342,0.087,2.45304278686068e-199,"6","SOWAHC"
"VPS282",7.15517626017759e-204,0.2756535128644,0.461,0.134,4.21582985249664e-199,"6","VPS28"
"ACTR23",7.45684894353833e-204,0.288344655804464,0.576,0.185,4.39357539753278e-199,"6","ACTR2"
"FAM204A1",1.0205144128728e-203,0.559934468122518,0.362,0.094,6.01287092064656e-199,"6","FAM204A"
"RPF2",1.20021502708697e-203,0.621820050578376,0.251,0.052,7.07166693959644e-199,"6","RPF2"
"RNF1452",1.57353109098587e-203,0.408223360150287,0.408,0.113,9.27124518808872e-199,"6","RNF145"
"LINC00958",2.4300061910878e-203,1.25904517077784,0.262,0.056,1.43175964778893e-198,"6","LINC00958"
"IRF62",3.48140817979026e-203,0.852977285621494,0.397,0.109,2.05124569953242e-198,"6","IRF6"
"NUMB2",4.87564666622077e-203,0.766588388502814,0.412,0.117,2.87273101573728e-198,"6","NUMB"
"FRYL3",1.0385171948666e-202,0.683127081184663,0.437,0.126,6.11894331215398e-198,"6","FRYL"
"ZNF827",1.10065232920377e-202,0.386420208882775,0.341,0.085,6.48504352366859e-198,"6","ZNF827"
"CEP3502",1.69033384456319e-202,0.497246675420017,0.435,0.125,9.95944701216633e-198,"6","CEP350"
"STAT32",2.95049889158192e-202,0.513731125787592,0.415,0.116,1.73843394692007e-197,"6","STAT3"
"DYNC1I21",3.08089396644076e-202,0.603832591365108,0.372,0.098,1.81526272502689e-197,"6","DYNC1I2"
"GPATCH2",3.20932480419463e-202,1.04148706740183,0.276,0.061,1.89093417463148e-197,"6","GPATCH2"
"OXSR1",7.23233224700425e-202,0.583844531654849,0.377,0.101,4.26129015993491e-197,"6","OXSR1"
"KHSRP",9.62206146158639e-202,0.514790811223485,0.267,0.058,5.6693186131667e-197,"6","KHSRP"
"LAMC13",1.12220370417936e-201,0.417267483746172,0.464,0.138,6.61202422502477e-197,"6","LAMC1"
"RC3H1",1.57705749384623e-201,0.311979155722407,0.374,0.099,9.29202275374201e-197,"6","RC3H1"
"PKM3",1.65884345237517e-201,0.591626371728157,0.879,0.358,9.77390562139449e-197,"6","PKM"
"FOSB2",6.02090525428329e-201,0.381830180495137,0.709,0.254,3.54751737582371e-196,"6","FOSB"
"GBP1",1.30741807658613e-200,1.0946234678933,0.26,0.056,7.70330730724551e-196,"6","GBP1"
"NCOR2",1.55783884044317e-200,0.326037936895347,0.369,0.097,9.17878644789114e-196,"6","NCOR2"
"PRMT2",1.69019310096906e-200,1.0739049279058,0.291,0.067,9.95861775090969e-196,"6","PRMT2"
"VPS26A",1.86845182202682e-200,0.825424395057349,0.287,0.066,1.1008918135382e-195,"6","VPS26A"
"MAP3K23",2.86311971625893e-200,0.543868871089218,0.443,0.129,1.68695013681976e-195,"6","MAP3K2"
"ASAP23",4.74443434260289e-200,0.566856549395182,0.496,0.152,2.79542071466162e-195,"6","ASAP2"
"TMED4",6.65514691274132e-200,0.515724798185597,0.326,0.08,3.92121256098718e-195,"6","TMED4"
"RIPK1",9.70119133915315e-200,1.2878659019737,0.264,0.058,5.71594193702904e-195,"6","RIPK1"
"COX7C1",1.43022201897583e-199,0.514647113402757,0.885,0.369,8.42686813580561e-195,"6","COX7C"
"ZNF24",1.78625712058108e-199,0.813854955173727,0.272,0.06,1.05246269544638e-194,"6","ZNF24"
"USP11",1.84511675017935e-199,1.2283450587345,0.266,0.058,1.08714278920567e-194,"6","USP11"
"UACA",3.57896008841976e-199,0.67434282478561,0.291,0.067,2.10872328409692e-194,"6","UACA"
"KDM4B",3.59828907942411e-199,1.22066478163956,0.272,0.06,2.12011192559669e-194,"6","KDM4B"
"DTD1",3.72099575432515e-199,0.845702980343276,0.267,0.058,2.19241069844838e-194,"6","DTD1"
"KPNA1",4.09748223536438e-199,0.539082686803928,0.314,0.076,2.41423653307669e-194,"6","KPNA1"
"LTA4H",5.09019174379492e-199,0.4245187818192,0.313,0.075,2.99914097544397e-194,"6","LTA4H"
"DECR1",1.13508137072317e-198,0.648720924273785,0.316,0.077,6.68789943630093e-194,"6","DECR1"
"GTF2IRD1",1.53383073993742e-198,0.895970985048916,0.267,0.059,9.03733071971131e-194,"6","GTF2IRD1"
"ABCF1",1.74091383932278e-198,0.585314626975046,0.346,0.089,1.02574643412898e-193,"6","ABCF1"
"PHAX",2.32886311666757e-198,0.265778836966374,0.328,0.081,1.37216614834053e-193,"6","PHAX"
"PIBF1",2.53652994969949e-198,0.86132630312802,0.293,0.069,1.49452344636294e-193,"6","PIBF1"
"CLASP13",4.64223364139264e-198,0.413381517779635,0.435,0.125,2.73520406150854e-193,"6","CLASP1"
"ZNF6381",5.98043024760828e-198,0.252975012257328,0.533,0.169,3.5236695018908e-193,"6","ZNF638"
"DUSP101",6.7879887023481e-198,0.806870834778818,0.307,0.074,3.9994829434235e-193,"6","DUSP10"
"GLG13",6.84257769659293e-198,0.360645526568898,0.445,0.129,4.03164677883255e-193,"6","GLG1"
"HIGD1A",6.89368258904376e-198,0.276716806370598,0.321,0.079,4.06175778146458e-193,"6","HIGD1A"
"SUPT5H",8.23465823279526e-198,0.647233410633478,0.309,0.075,4.85186063076297e-193,"6","SUPT5H"
"MAP3K43",8.85420031799203e-198,0.694902368812346,0.49,0.154,5.2168948273609e-193,"6","MAP3K4"
"PPP1R13L",3.10442354368831e-197,1.18597000138943,0.278,0.063,1.82912635194115e-192,"6","PPP1R13L"
"TERF2IP",4.77651411287741e-197,1.10329218075158,0.257,0.055,2.81432211530737e-192,"6","TERF2IP"
"GOLM2",5.09590446296344e-197,0.742565721437614,0.324,0.081,3.00250690957806e-192,"6","GOLM2"
"ETHE1",1.78476701299847e-196,0.992668355896897,0.292,0.068,1.0515847240587e-191,"6","ETHE1"
"PKP21",2.17981582236799e-196,1.16118604700516,0.283,0.065,1.28434748253922e-191,"6","PKP2"
"NOB1",2.34923684210305e-195,0.655843559319342,0.276,0.062,1.38417034736712e-190,"6","NOB1"
"LRCH31",2.46264971167113e-195,0.510883024195933,0.391,0.109,1.45099321011663e-190,"6","LRCH3"
"HINT13",2.79565594998917e-195,0.667453835369393,0.942,0.432,1.64720048573362e-190,"6","HINT1"
"RRAGA1",3.20030923019478e-195,0.525879944479244,0.341,0.088,1.88562219843076e-190,"6","RRAGA"
"MRPS16",3.57844542890932e-195,0.380849601960271,0.324,0.081,2.10842004671337e-190,"6","MRPS16"
"CCNI3",7.48058815156953e-195,0.455051490046322,0.809,0.309,4.40756253890477e-190,"6","CCNI"
"CSNK1G2",1.5110780382329e-194,0.942499388498635,0.286,0.067,8.90327180126823e-190,"6","CSNK1G2"
"GPD2",1.894946114885e-194,0.750830793194232,0.257,0.056,1.11650225089024e-189,"6","GPD2"
"FLOT1",2.13826872775957e-194,0.778692540421172,0.306,0.074,1.25986793439594e-189,"6","FLOT1"
"MBNL12",2.31633456333451e-194,0.421491917469321,0.801,0.305,1.36478432471669e-189,"6","MBNL1"
"RAB381",3.18580616499619e-194,0.984625743628259,0.305,0.075,1.87707699241575e-189,"6","RAB38"
"MVP",4.25062100363325e-194,0.62138195132155,0.318,0.079,2.50446589534071e-189,"6","MVP"
"BAG5",4.41446858742235e-194,0.782905382714177,0.295,0.07,2.60100489170925e-189,"6","BAG5"
"ZFAND33",5.4420699734269e-194,0.47289169935374,0.74,0.275,3.20646762834313e-189,"6","ZFAND3"
"SLC9A7",8.30633836157857e-194,1.07810464476409,0.267,0.06,4.8940945626421e-189,"6","SLC9A7"
"SEPTIN11",1.48835323905627e-193,0.270689645086392,0.502,0.157,8.76937728451952e-189,"6","SEPTIN11"
"GPX43",2.22223198411596e-193,0.706408160718654,0.913,0.404,1.30933908504112e-188,"6","GPX4"
"FOSL13",2.48502547283722e-193,0.528816177851967,0.424,0.123,1.46417700859569e-188,"6","FOSL1"
"SAV1",2.72568239071764e-193,0.910468528077842,0.261,0.058,1.60597206461084e-188,"6","SAV1"
"SMS1",5.93695709039914e-193,0.394678994849342,0.404,0.115,3.49805511766317e-188,"6","SMS"
"CLIC13",8.34564903064183e-193,0.435338466538562,0.78,0.298,4.91725640885417e-188,"6","CLIC1"
"TM9SF23",5.97903480923548e-192,0.495482798557394,0.451,0.135,3.52284730960155e-187,"6","TM9SF2"
"WDR11",1.02703716174695e-191,0.551900285060068,0.372,0.102,6.05130295701304e-187,"6","WDR1"
"MYC2",1.92450870962856e-191,0.333678314564087,0.482,0.149,1.13392053171315e-186,"6","MYC"
"SERP11",2.93898605532042e-191,0.263929725690455,0.61,0.208,1.73165058379479e-186,"6","SERP1"
"TPST13",1.21105246793039e-190,0.640972159460055,0.59,0.204,7.13552114104586e-186,"6","TPST1"
"RPL35A2",1.27365447810406e-190,0.604900703371348,0.999,0.792,7.50437218498913e-186,"6","RPL35A"
"C1D",1.43203172446145e-190,1.09749779455344,0.252,0.055,8.43753092052686e-186,"6","C1D"
"GNAI11",1.50178290493144e-190,0.450846838683691,0.355,0.095,8.84850487585604e-186,"6","GNAI1"
"GBE13",1.81813162625275e-190,0.609342741302203,0.397,0.113,1.07124315418812e-185,"6","GBE1"
"ANO63",1.85934693609837e-190,0.782740986590681,0.401,0.116,1.09552721474916e-185,"6","ANO6"
"NPC1",6.21283651816309e-190,1.07235619145431,0.279,0.065,3.66060327650169e-185,"6","NPC1"
"KITLG",6.62805284031906e-190,0.759141599367257,0.287,0.068,3.90524873351599e-185,"6","KITLG"
"SHB3",7.33203188022622e-190,0.933947347459629,0.338,0.089,4.32003318382929e-185,"6","SHB"
"BOD1L13",9.20707112797124e-190,0.274196854147005,0.533,0.172,5.42480630860066e-185,"6","BOD1L1"
"PCNX4",1.10304532423209e-189,0.818535446545566,0.287,0.068,6.49914305037546e-185,"6","PCNX4"
"TMTC3",1.61835430509549e-189,1.00214610437816,0.261,0.058,9.53534356562261e-185,"6","TMTC3"
"IKBIP2",1.82576565511401e-189,0.945647541750205,0.313,0.078,1.07574112399317e-184,"6","IKBIP"
"EAPP",1.87329345637551e-189,0.446146403703508,0.272,0.062,1.10374450449645e-184,"6","EAPP"
"RABAC13",1.91048704937832e-189,0.263751904619748,0.527,0.168,1.1256589694937e-184,"6","RABAC1"
"VPS13D",2.3569193662939e-189,0.851731549167464,0.311,0.078,1.38869689062037e-184,"6","VPS13D"
"MAP3K91",2.39141088221288e-189,1.10896591524267,0.306,0.076,1.40901929179983e-184,"6","MAP3K9"
"IRS2",3.19910988157805e-189,0.927733954871767,0.261,0.058,1.88491554222579e-184,"6","IRS2"
"TMBIM1",3.30569418659373e-189,1.06900975227834,0.307,0.076,1.94771501474102e-184,"6","TMBIM1"
"VAMP3",3.59247682247202e-189,0.990192539845183,0.297,0.072,2.11668734380052e-184,"6","VAMP3"
"EIF2AK42",4.25981501039258e-189,0.664906828039269,0.362,0.098,2.50988300412331e-184,"6","EIF2AK4"
"SUCLG1",4.82923142170793e-189,0.333519380348008,0.285,0.067,2.84538315367032e-184,"6","SUCLG1"
"IFT57",5.20249526892608e-189,0.695155978172895,0.274,0.063,3.06531021245125e-184,"6","IFT57"
"PALMD",5.28407892249046e-189,1.23566923385309,0.254,0.056,3.11337930113138e-184,"6","PALMD"
"MRPL11",5.58744920128743e-189,0.315746246886598,0.253,0.055,3.29212506939856e-184,"6","MRPL11"
"NAA10",6.36413185603965e-189,0.427906750751372,0.298,0.072,3.74974648957856e-184,"6","NAA10"
"GULP1",1.06853701271343e-188,0.421754594430631,0.297,0.072,6.29582007890755e-184,"6","GULP1"
"UBXN7",1.21392051558537e-188,0.713490189343419,0.316,0.08,7.15241967782898e-184,"6","UBXN7"
"H2AZ21",1.33330672189951e-188,0.53112366649841,0.35,0.093,7.85584320543189e-184,"6","H2AZ2"
"UBE2V2",1.40621354671792e-188,0.427286691705028,0.316,0.079,8.28541021726201e-184,"6","UBE2V2"
"LUZP13",1.42940181456971e-188,0.299714251560475,0.641,0.223,8.42203549144475e-184,"6","LUZP1"
"COP12",2.35875808829992e-188,0.279774465304388,0.435,0.129,1.38978026562631e-183,"6","COP1"
"CITED43",2.46343078107897e-188,0.681127600362185,0.39,0.11,1.45145341621173e-183,"6","CITED4"
"ATP2B41",4.5089235066502e-188,0.813223444703333,0.362,0.099,2.6566577301183e-183,"6","ATP2B4"
"COMMD2",7.77453041545826e-188,1.08374889018199,0.258,0.058,4.58075332078801e-183,"6","COMMD2"
"CBLB2",8.60969529986146e-188,0.613796229221141,0.433,0.131,5.07283247067837e-183,"6","CBLB"
"APOBEC3C",9.51242315718604e-188,1.29052642166957,0.256,0.057,5.60471972421402e-183,"6","APOBEC3C"
"FAM20C3",2.62822924024861e-187,0.698369391647884,0.449,0.137,1.54855266835448e-182,"6","FAM20C"
"LAD13",2.63007846412125e-187,0.886395259665153,0.418,0.124,1.54964223106024e-182,"6","LAD1"
"BRD7",2.87067580436262e-187,0.556683423619947,0.29,0.07,1.69140218393045e-182,"6","BRD7"
"MAGT1",3.54814299856591e-187,0.744799868357733,0.272,0.063,2.09056585475503e-182,"6","MAGT1"
"SNX92",4.08467281821735e-187,0.29888466115028,0.6,0.205,2.40668922449366e-182,"6","SNX9"
"PPP1R13B1",4.2572930375565e-187,0.768581169381739,0.329,0.086,2.50839705772829e-182,"6","PPP1R13B"
"TOB2",4.49347832490583e-187,0.622104549004395,0.327,0.085,2.64755742903452e-182,"6","TOB2"
"GCC2",7.87789595908441e-187,0.468994060739374,0.364,0.099,4.64165629909254e-182,"6","GCC2"
"OSBPL3",1.20341971203656e-186,1.00051391338706,0.279,0.066,7.09054894331943e-182,"6","OSBPL3"
"HLTF",1.34692735060393e-186,0.608634204736172,0.279,0.066,7.93609594975837e-182,"6","HLTF"
"BCAR32",1.92588127606577e-186,0.771943011820015,0.363,0.1,1.13472924785795e-181,"6","BCAR3"
"SDF4",1.95556783861441e-186,0.689217662070601,0.306,0.076,1.15222057051161e-181,"6","SDF4"
"CEP290",2.33245952461569e-186,0.384405552022039,0.313,0.079,1.37428515190356e-181,"6","CEP290"
"KIF1B2",2.59360998882851e-186,0.335266031025666,0.548,0.181,1.52815500541776e-181,"6","KIF1B"
"PLEK21",3.09887987278387e-186,0.978220604347181,0.304,0.075,1.82586002104425e-181,"6","PLEK2"
"MPHOSPH8",3.27757646079536e-186,0.975032417059147,0.266,0.061,1.93114805070062e-181,"6","MPHOSPH8"
"STK38L1",4.10285340731378e-186,0.995391632653647,0.299,0.074,2.41740122758928e-181,"6","STK38L"
"ARF6",3.63176367066113e-185,0.410234284546458,0.348,0.093,2.13983515475354e-180,"6","ARF6"
"NRG13",3.82067701789652e-185,0.401157654229062,0.539,0.182,2.25114289894463e-180,"6","NRG1"
"FAM83A2",4.85768648210267e-185,0.698420666343819,0.368,0.103,2.86214887525489e-180,"6","FAM83A"
"DRAP13",1.04039234948174e-184,0.318914814779494,0.438,0.131,6.1299917231464e-180,"6","DRAP1"
