"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
4.02624433084114e-108,1.31514151860414,0.434,0.236,2.3722631597316e-103,"0","RPL21P110"
1.23959263590914e-107,1.26197827790425,0.455,0.256,7.30367981077664e-103,"0","RPSAP19"
2.40739261679538e-107,0.665270012366562,0.808,0.863,1.41843572981584e-102,"0","RPL24"
2.54616125935548e-106,1.79896006668446,0.327,0.14,1.50019821401225e-101,"0","MT1M"
6.11120274902728e-106,1.36104273985919,0.493,0.333,3.60072065972688e-101,"0","RPL9P8"
1.89880075327589e-104,1.2161681524513,0.473,0.282,1.11877340383015e-99,"0","RPL37AP8"
3.17996476583459e-104,1.23106129629189,0.457,0.262,1.87363524002974e-99,"0","RPL13AP24"
7.11653920652428e-101,1.3926152030236,0.414,0.229,4.1930649004841e-96,"0","RPL7P56"
1.71587520711767e-99,1.19269699920795,0.522,0.359,1.01099367203373e-94,"0","RPL3P4"
9.63606591291613e-98,1.57701333565287,0.353,0.174,5.67757003589018e-93,"0","RPL37P11"
1.14120272037558e-97,1.39964412017851,0.383,0.199,6.7239664284529e-93,"0","RPL10P1"
2.07976056458596e-97,1.40482747013563,0.391,0.211,1.22539492465405e-92,"0","RPL3P2"
8.93208075265998e-97,0.688517161335552,0.769,0.846,5.26278197946726e-92,"0","RPS11"
9.1270648703285e-97,1.33695858122037,0.411,0.229,5.37766662159755e-92,"0","RPL7P45"
1.05688399197155e-96,0.833298229329798,0.701,0.682,6.22716048069636e-92,"0","NAP1L1"
2.23638698752121e-96,1.45888408279874,0.38,0.201,1.3176792130475e-91,"0","RPL3P9"
3.97932142927194e-96,1.84740084272688,0.299,0.129,2.34461618612702e-91,"0","EIF1P4"
8.67097460938692e-96,1.38932814828123,0.395,0.213,5.10893823985077e-91,"0","RPL32P21"
1.93062757270392e-95,1.45076914820903,0.375,0.193,1.13752576583715e-90,"0","RPS8P5"
1.50611638071645e-94,1.04756926008317,0.579,0.457,8.87403771518131e-90,"0","VEGFA"
1.16390840030358e-92,0.864184773177486,0.685,0.745,6.85774829458872e-88,"0","RPS27"
3.43895220865384e-92,1.39952697370886,0.377,0.203,2.02623064133884e-87,"0","RPL39P5"
3.62626602823872e-92,0.655527068954381,0.782,0.863,2.13659594383825e-87,"0","RPL37A"
1.05292306356531e-90,1.23124279829313,0.42,0.246,6.20382269052684e-86,"0","RPL21P41"
1.81626011647647e-90,0.590968804929233,0.782,0.769,1.07014046062793e-85,"0","YBX1"
1.49994363378767e-89,1.40955554302121,0.377,0.206,8.83766789027694e-85,"0","RPL22P2"
1.87458228207432e-89,1.1757189189036,0.45,0.278,1.10450388059819e-84,"0","RPL13AP25"
8.66473653476153e-89,0.918870412290627,0.648,0.677,5.10526276628149e-84,"0","RPL38"
4.40227964658135e-88,1.36800601536533,0.389,0.222,2.59382316776573e-83,"0","RPL31P4"
4.14436955254071e-87,1.43469843511192,0.349,0.181,2.44186254035698e-82,"0","RPL12P2"
5.39925419097187e-87,1.44157214000114,0.349,0.181,3.18124056932063e-82,"0","RPL17P22"
2.14550562588264e-86,1.47416977065972,0.342,0.174,1.26413191477005e-81,"0","RPL10P15"
5.40224219702259e-86,1.52065328647199,0.395,0.243,3.18300110248571e-81,"0","RBPJ"
2.29893094117694e-85,0.399855643521257,0.967,0.98,1.35453011054145e-80,"0","RPS8"
2.66873786527113e-85,1.27233318851451,0.411,0.247,1.57242035021775e-80,"0","RPS8P8"
3.58138683950689e-85,1.54140327556403,0.329,0.167,2.11015312583746e-80,"0","RPL23P8"
4.09199147480672e-83,0.909432391822286,0.662,0.692,2.41100137695612e-78,"0","LOC124905331"
5.94113815487541e-83,1.85140039268608,0.269,0.116,3.50051860085259e-78,"0","NPM1P44"
2.74196564942428e-80,0.583078141149027,0.801,0.876,1.61556616064079e-75,"0","RPLP2"
4.12931496514684e-80,1.15440652745453,0.413,0.247,2.43299237746452e-75,"0","TPT1P10"
1.66377565340716e-79,1.56146823841596,0.303,0.148,9.80296614987499e-75,"0","NPM1P32"
2.8733544942458e-79,1.10518172439576,0.427,0.259,1.69298046800962e-74,"0","RPL10AP4"
1.35751800327634e-77,1.29370188755914,0.369,0.212,7.99849607530418e-73,"0","RPS12P32"
1.57570439682586e-76,1.25597161158471,0.355,0.194,9.28405030609798e-72,"0","PDGFRA"
3.30625421866879e-76,1.50983347462456,0.313,0.161,1.94804498563965e-71,"0","RPS4XP13"
1.41991762974024e-75,2.21692061097989,0.334,0.206,8.36615467442949e-71,"0","ERO1A"
2.16130358067868e-74,0.819314297696241,0.676,0.755,1.27344006973588e-69,"0","EEF1G"
2.68780654371613e-74,1.23475028489079,0.378,0.223,1.58365561555754e-69,"0","RPS16P7"
3.62966890939807e-73,1.30514385441505,0.368,0.219,2.13860092141734e-68,"0","RPS8P1"
4.70481506766104e-71,1.59505639953408,0.289,0.148,2.77207703786589e-66,"0","RPL35AP32"
1.28117532480189e-70,1.19292675291901,0.384,0.234,7.54868501373271e-66,"0","EEF1B2P6"
3.48130862454258e-70,1.67018369071473,0.26,0.12,2.05118704158049e-65,"0","GAPDHP59"
3.35132968833381e-69,0.872589341224537,0.692,0.766,1.97460345236628e-64,"0","HSP90B1"
1.06995156214601e-68,1.29557729679212,0.345,0.198,6.30415460416432e-64,"0","RPL7AP66"
3.51187794031867e-66,0.998974348048505,0.532,0.459,2.06919848243576e-61,"0","PCBP1"
1.5843097149957e-64,0.736234310367984,0.67,0.754,9.33475284075468e-60,"0","RPL26"
3.53478226046068e-63,0.619222829962896,0.713,0.814,2.08269370786343e-58,"0","RPL15"
1.49524355512323e-61,1.14138016796851,0.348,0.207,8.8099750267861e-57,"0","RPS15AP25"
1.71342088503132e-61,1.6002068788861,0.252,0.123,1.00954758546045e-56,"0","RPL35AP21"
1.22387531080046e-60,1.27094222586311,0.336,0.203,7.2110733312363e-56,"0","RPS19P3"
5.62693593384413e-60,1.52281967480267,0.398,0.301,3.31539065222096e-55,"0","PLK2"
4.01936910220514e-59,0.861184290641464,0.448,0.302,2.36821227501927e-54,"0","HSP90AA2P"
1.02467650293151e-58,1.40482397795698,0.282,0.151,6.03739395527243e-54,"0","HSPA8P5"
1.83227568449703e-58,1.05985302592322,0.508,0.448,1.07957683330565e-53,"0","KRTCAP2"
3.01312194092262e-56,1.23132726021911,0.327,0.2,1.77533144759161e-51,"0","RPS20P6"
5.00012374405028e-56,1.41862276978581,0.272,0.149,2.94607290999442e-51,"0","RPL34P16"
1.70575235762588e-55,0.787630061678527,0.613,0.634,1.00502928911317e-50,"0","SERBP1"
5.64120461491865e-55,1.59295429433043,0.259,0.14,3.32379775911007e-50,"0","RPS25P6"
7.23794343927546e-55,1.29834711117564,0.29,0.166,4.2645962744211e-50,"0","RPL23AP18"
1.00703316866619e-53,1.31677623165719,0.291,0.168,5.93343942978122e-49,"0","RPS29P6"
1.7274399207372e-52,1.36239005179906,0.272,0.151,1.01780760129836e-47,"0","RPL32P12"
1.22661037638453e-51,0.971920331677869,0.523,0.493,7.22718833765767e-47,"0","CCT2"
1.88599012592951e-51,0.461555605228477,0.812,0.892,1.11122538219767e-46,"0","RPS3"
1.97951961960102e-51,1.32172859994098,0.279,0.161,1.16633295986892e-46,"0","RPS6P6"
2.65889217464363e-51,1.27585642375048,0.29,0.17,1.56661926930002e-46,"0","RPS7P6"
8.08435371530811e-51,1.42440896034041,0.256,0.14,4.76330120905954e-46,"0","RPS4XP11"
9.96051264599307e-51,1.12413556097035,0.332,0.21,5.86873405101912e-46,"0","RPS15P2"
5.53420664235175e-49,1.0474546652117,0.349,0.231,3.26075455367365e-44,"0","HSP90AB3P"
3.24534020541037e-48,1.24221370371959,0.282,0.167,1.91215444902779e-43,"0","UBA52P5"
1.70117363380477e-47,1.11217026826219,0.304,0.186,1.00233150503777e-42,"0","RPL10AP2"
6.39354468316157e-47,1.06899342003276,0.399,0.301,3.7670765273188e-42,"0","RPS12P22"
6.49542203520604e-46,0.550643099291735,0.693,0.794,3.8271026631434e-41,"0","RPL27"
2.01843701506431e-45,0.355390966085649,0.133,0.295,1.18926308927589e-40,"0","ATF4"
1.69905599401509e-44,1.27564256203413,0.365,0.282,1.00108379167369e-39,"0","GNA12"
9.02306831638421e-41,0.381235521598246,0.836,0.921,5.31639185201357e-36,"0","HSP90AB1"
5.85928795453176e-39,0.843297026003395,0.528,0.524,3.45229246281011e-34,"0","CNBP"
7.25109746368387e-38,1.03008676067917,0.345,0.253,4.27234662560254e-33,"0","RPS15P4"
2.16660093450866e-37,1.13067092399284,0.261,0.161,1.2765612706125e-32,"0","RPS10P29"
3.78791800959662e-37,1.17966319874307,0.252,0.155,2.23184129125433e-32,"0","RPL13AP22"
3.91934105256561e-37,0.883563191513572,0.427,0.352,2.30927574817166e-32,"0","KLF4"
6.59455198854279e-37,1.21121357799822,0.259,0.164,3.88551003164941e-32,"0","EIF3EP3"
6.86822936129246e-35,1.10722890941994,0.332,0.247,4.04676073967352e-30,"0","RPS23P8"
9.55991194259166e-35,0.842736119093306,0.496,0.476,5.63270011657501e-30,"0","SF3B1"
1.55836090800104e-34,1.33528189343167,0.254,0.166,9.18186246994211e-30,"0","RPL36AP37"
2.11113264614459e-33,1.13216900219442,0.329,0.251,1.24387935510839e-28,"0","NDUFA6"
8.42469430172491e-33,0.601156109500911,0.625,0.722,4.96382988257632e-28,"0","RPL36AL"
1.58788866577004e-32,0.970163449760049,0.289,0.197,9.35584001871705e-28,"0","RPL41P6"
7.36674337930072e-32,1.03583075348889,0.265,0.176,4.34048519908398e-27,"0","LOC100134362"
2.99263665509207e-31,0.570338289905961,0.637,0.757,1.76326151718025e-26,"0","RPL9"
2.30376974602093e-30,1.0718144277491,0.316,0.242,1.35738113435553e-25,"0","CWC22"
3.16936708221178e-30,0.630037560409862,0.393,0.293,1.86739108483918e-25,"0","ACTBP2"
4.05630879224599e-29,0.292447967883145,0.134,0.26,2.38997714039134e-24,"0","UBE2D2"
2.55884703664371e-28,0.655749763078639,0.532,0.517,1.50767267399048e-23,"0","HNRNPA3"
2.74105012654457e-27,0.702291930177187,0.558,0.628,1.61502673456006e-22,"0","EIF3A"
3.36405728268288e-27,1.36881504516425,0.316,0.266,1.98210255095676e-22,"0","HSPA9"
3.76673015108209e-27,0.26845781127512,0.178,0.325,2.21935740501757e-22,"0","PICALM"
4.85217710197289e-27,0.51994612183952,0.651,0.776,2.85890274848242e-22,"0","RPL27A"
1.08984498684989e-26,0.365424592973691,0.779,0.88,6.42136666251956e-22,"0","RPL32"
4.22661172006171e-26,0.965544258894215,0.257,0.178,2.49031962546036e-21,"0","RPS2P53"
5.21770490729899e-26,0.347626856813441,0.142,0.266,3.07427173138056e-21,"0","AFDN"
3.04641125457974e-24,0.271396700453399,0.161,0.288,1.79494551119838e-19,"0","RBBP6"
4.42856562471867e-24,0.261524244011347,0.176,0.311,2.60931086608424e-19,"0","ANKRD17"
4.22852631612064e-23,0.293959850875967,0.178,0.313,2.49144770545828e-18,"0","LUC7L3"
2.46139475357071e-21,0.316844639753925,0.17,0.295,1.45025378880386e-16,"0","EIF3K"
1.82887229174971e-20,0.270344113022974,0.145,0.252,1.07757155429893e-15,"0","PCM1"
3.0421906910739e-20,0.365265605667754,0.183,0.314,1.79245875518074e-15,"0","PDCD10"
3.82897923227642e-20,0.294665419543708,0.229,0.389,2.25603456365727e-15,"0","MATR3"
6.83669670390836e-20,0.935033650880086,0.277,0.218,4.0281816979428e-15,"0","RSBN1"
8.5553029613113e-20,1.10671378667261,0.363,0.348,5.04078450480462e-15,"0","HSPE1"
5.72487560086655e-19,0.860842538686916,0.407,0.403,3.37309670403057e-14,"0","UBE2B"
6.37837297304544e-19,0.88263774838028,0.326,0.283,3.75813735571838e-14,"0","BRD1"
2.43513617302608e-18,0.328554630631866,0.208,0.346,1.43478223314697e-13,"0","PAFAH1B1"
1.94916983133849e-17,0.316811823648477,0.208,0.343,1.14845086462464e-12,"0","BPTF"
4.27310841749121e-17,0.345917177596777,0.547,0.509,2.51771547958582e-12,"0","TUBA1A"
4.74880893641807e-17,0.329876802542229,0.271,0.45,2.79799822533752e-12,"0","SEC62"
4.96983401485798e-17,0.418770956214075,0.238,0.396,2.92822620155432e-12,"0","PTGES3"
5.57678318336176e-17,0.926156474370663,0.34,0.31,3.28584065163675e-12,"0","CITED2"
7.2317257931256e-17,0.443515443162743,0.186,0.312,4.2609328373096e-12,"0","CCT4"
7.71339478740321e-17,0.303650712163649,0.2,0.325,4.54473220873797e-12,"0","PPP1R10"
1.66301638210523e-16,0.51607732108066,0.36,0.295,9.79849252336403e-12,"0","FN1"
2.32501052787902e-16,0.271037985819732,0.299,0.497,1.36989620302632e-11,"0","RPL7"
4.24255224569222e-16,0.26390925955773,0.163,0.266,2.49971178316186e-11,"0","EWSR1"
1.13052122841039e-15,0.940199312106669,0.358,0.35,6.66103107779404e-11,"0","EIF3D"
2.11299714820764e-15,0.332237486839929,0.201,0.324,1.24497791972394e-10,"0","NDUFB9"
7.26707386761556e-15,0.379790208661547,0.575,0.615,4.28175992279909e-10,"0","TUBA4A"
8.78674504903612e-15,0.293322719779772,0.28,0.452,5.17715018289208e-10,"0","LGALS3"
1.35833154554587e-14,1.1836518260699,0.291,0.268,8.00328946635628e-10,"0","RPL36A"
1.40327774216018e-14,0.683352941803316,0.516,0.632,8.26811245680777e-10,"0","EEF1A1"
2.2183530590186e-14,0.307873607019315,0.239,0.378,1.30705362237376e-09,"0","SYNCRIP"
1.38728125551014e-13,0.680304124680296,0.508,0.612,8.17386115746577e-09,"0","EIF3H"
2.46928518607398e-13,0.698570654109313,0.407,0.413,1.45490283163479e-08,"0","SEC61G"
2.78462044268105e-13,1.03976572011068,0.368,0.385,1.64069836482768e-08,"0","PNISR"
3.44322823001088e-13,0.40463654578647,0.261,0.42,2.02875007312241e-08,"0","EIF4A2"
4.3057813752607e-13,0.558480229902788,0.303,0.252,2.53696638630361e-08,"0","SLC25A4"
4.63368248317595e-13,0.86927201030585,0.407,0.438,2.73016571908727e-08,"0","PNN"
4.75821575403455e-13,0.273560872442303,0.19,0.295,2.80354072227715e-08,"0","PSMA3"
5.92854357994536e-13,0.406438239492453,0.205,0.322,3.4930978773038e-08,"0","QKI"
7.62500214652021e-13,0.382526575106233,0.168,0.266,4.49265126472971e-08,"0","GNAI3"
1.65243733941853e-12,0.314115747595173,0.183,0.284,9.73616080385399e-08,"0","PBRM1"
5.60397260504132e-12,0.497860180822604,0.298,0.247,3.30186065889035e-07,"0","COX5BP1"
9.05256678533946e-12,0.540514286098551,0.204,0.322,5.33377234992201e-07,"0","PGK1"
2.79860979586739e-11,0.982379508815047,0.372,0.402,1.64894089172506e-06,"0","FXR1"
1.68769625865342e-10,0.424003890199787,0.173,0.263,9.94390635598593e-06,"0","PFDN2"
1.84429163342877e-10,0.449304105310736,0.201,0.306,1.08665663041623e-05,"0","CLINT1"
2.39214273389535e-10,0.421947198970228,0.209,0.316,1.40945049881114e-05,"0","ETF1"
4.8130609002911e-10,0.484845664420299,0.584,0.716,2.83585548245152e-05,"0","BTG1"
4.94593254047357e-10,0.349720303238341,0.18,0.268,2.91414345284703e-05,"0","RAP1B"
1.35370852211411e-09,0.26865328303411,0.738,0.862,7.97605061229632e-05,"0","RPL5"
1.5017928474613e-09,0.285898306600553,0.667,0.813,8.84856345724197e-05,"0","CALM1"
1.58311774305511e-09,0.374988613139432,0.232,0.347,9.32772974208072e-05,"0","COX5A"
1.60103749919578e-09,0.901944723550756,0.293,0.283,9.43331294526152e-05,"0","CCDC47"
2.04067803904349e-09,0.258693237029952,0.313,0.469,0.000120236750060443,"0","RAB2A"
2.10396559176378e-09,0.397881020398547,0.255,0.386,0.000123965652666722,"0","ARHGAP5"
6.48762974150655e-09,0.320262429431818,0.302,0.455,0.000382251144369566,"0","HSPD1"
6.50917148498345e-09,0.378774209442889,0.276,0.415,0.000383520383895225,"0","ARF1"
7.0463316439758e-09,0.348126248338943,0.177,0.26,0.000415169860463054,"0","PSMB3"
8.75336352963033e-09,0.445728027907881,0.188,0.278,0.000515748179165819,"0","EIF3I"
2.45976324476243e-08,0.468885919405426,0.215,0.317,0.00144929250381402,"0","SPAG9"
3.97852222999988e-08,0.345830674003044,0.245,0.358,0.00234414529791593,"0","PCBP2"
5.27968441199304e-08,0.412602639998784,0.266,0.395,0.0031107900555463,"0","AFF4"
5.45388798477812e-08,0.345854367894137,0.215,0.311,0.00321343080063127,"0","PSMB6"
5.64242524454114e-08,0.650863148144114,0.294,0.276,0.00332451695408364,"0","UBAP2L"
5.68403393626316e-08,0.510385899818297,0.246,0.369,0.00334903279524625,"0","CCT6A"
7.00418916737424e-08,0.463065683136342,0.259,0.384,0.0041268682574169,"0","EIF5B"
2.82570991026862e-07,0.431353074124297,0.284,0.42,0.0166490827913027,"0","TPR"
3.52950111210398e-07,0.473459519774324,0.255,0.373,0.0207958205525166,"0","HNRNPF"
4.67852650302206e-07,0.681807590200496,0.194,0.284,0.027565878155806,"0","NSA2"
6.58016407729045e-07,0.442531284455426,0.265,0.385,0.0387703267433953,"0","RAB1A"
6.62451752714313e-07,0.61512094908234,0.193,0.281,0.0390316572699273,"0","PSMD7"
0,6.39486301942812,0.977,0.023,0,"1","TMSB4X"
0,6.13585228508351,0.963,0.018,0,"1","RPS15A"
0,7.7351056249654,0.948,0.007,0,"1","NEAT1"
0,5.29797774575827,0.977,0.046,0,"1","RPS2"
0,5.47653527826974,0.967,0.037,0,"1","RPL7A"
0,5.80422118765881,0.954,0.024,0,"1","RPL29"
0,4.99603812136877,0.965,0.036,0,"1","ANXA2"
0,6.62932248799352,0.936,0.011,0,"1","S100A14"
0,6.03273907619229,0.979,0.055,0,"1","KRT17"
0,6.97720647499718,0.926,0.008,0,"1","PERP"
0,6.05445204236194,0.93,0.015,0,"1","B2M"
0,5.51164078900908,0.939,0.025,0,"1","CD44"
0,7.5924161742015,0.918,0.006,0,"1","LAMB3"
0,5.54529810838579,0.942,0.04,0,"1","COX3"
0,5.65063148268214,0.931,0.032,0,"1","CYTB"
0,5.49228455046995,0.963,0.064,0,"1","COX2"
0,5.54215316442126,0.985,0.091,0,"1","S100A2"
0,5.48726399405504,0.937,0.044,0,"1","ND4"
0,4.98323579311378,0.937,0.045,0,"1","TKT"
0,5.86621704343679,0.903,0.018,0,"1","CALML3"
0,6.52782605103787,0.89,0.008,0,"1","FAM3C"
0,4.93431464051321,0.949,0.07,0,"1","TXN"
0,5.79357629884025,0.891,0.02,0,"1","SFN"
0,4.55137286478809,0.898,0.031,0,"1","TPM4"
0,5.82497125180635,0.881,0.014,0,"1","LIMA1"
0,6.59779846944795,0.876,0.01,0,"1","KRT19"
0,7.34020155528603,0.869,0.005,0,"1","TNFSF10"
0,5.63888792327656,0.878,0.018,0,"1","HSPB1"
0,5.28726591783715,0.894,0.039,0,"1","MT2A"
0,5.66475072160843,0.871,0.02,0,"1","TACSTD2"
0,6.40185190996553,0.86,0.011,0,"1","LAMC2"
0,7.28368426346017,0.853,0.006,0,"1","DSP"
0,6.57378134070377,0.851,0.007,0,"1","ND5"
0,6.08300404499405,0.847,0.009,0,"1","CAST"
0,6.43432243752652,0.837,0.007,0,"1","SERPINB5"
0,3.38944494466623,0.921,0.092,0,"1","RPL6"
0,5.61402023737394,0.842,0.013,0,"1","RPL23A"
0,4.39673229602295,0.894,0.07,0,"1","ANXA1"
0,5.34553061775887,0.846,0.022,0,"1","ATP6"
0,4.64012166217076,0.857,0.034,0,"1","ALCAM"
0,6.1425174214858,0.828,0.008,0,"1","IFI27"
0,3.6519613809032,0.874,0.056,0,"1","EZR"
0,3.39549691619941,0.982,0.164,0,"1","S100A11"
0,3.44861268170369,0.986,0.177,0,"1","RPL13A"
