"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.14038915090933e-185,6.7257278124482,0.274,0.012,6.7191728771578e-181,"0","RPL35AP32"
1.19664402516362e-185,6.2937065544677,0.283,0.018,7.05062659626406e-181,"0","HMGB1P24"
2.63049614170075e-185,5.52827530718939,0.309,0.038,1.54988832669008e-180,"0","RPL24P8"
4.35037579241925e-185,5.06393430136124,0.33,0.055,2.56324141689342e-180,"0","TIMP2"
7.69993600950256e-184,3.87632237056338,0.434,0.173,4.53680229679891e-179,"0","RPS12P22"
5.45349574707675e-178,0.874013397858906,0.849,0.974,3.21319969417762e-173,"0","RPS4X"
3.11858343255096e-177,7.16408099273079,0.259,0.008,1.83746935845903e-172,"0","FTH1P4"
4.86666860902525e-177,6.98861055273891,0.262,0.011,2.86744114443768e-172,"0","RPS23P1"
7.15702950081441e-172,1.89197241641714,0.662,0.727,4.21692178187985e-167,"0","EIF4G2"
3.56654543592015e-171,6.7780072462255,0.257,0.012,2.10140857084415e-166,"0","RPS6P6"
4.26672839045629e-171,7.18435500448794,0.251,0.008,2.51395636765684e-166,"0","ATF4P3"
3.20241178267988e-170,7.06721328014877,0.251,0.009,1.88686102235499e-165,"0","ZFHX4"
1.07391820006987e-169,7.04891727025874,0.25,0.008,6.32752603481168e-165,"0","HSPA8P5"
1.11663077085157e-169,1.12482529763791,0.777,0.943,6.57918850185743e-165,"0","EIF1"
1.9049080991862e-169,6.56163960876192,0.26,0.015,1.12237185204051e-164,"0","RPL37P11"
8.05963747682611e-169,6.04852636868715,0.266,0.019,4.74873840134594e-164,"0","PTMAP5"
2.24637393212442e-166,5.57704509698618,0.284,0.035,1.32356352080771e-161,"0","PTMAP2"
3.21389467433034e-166,5.3897253120977,0.291,0.04,1.89362674211544e-161,"0","RPL7AP66"
6.24694321411304e-166,3.16746688111366,0.494,0.301,3.6806989417554e-161,"0","RPL9P8"
1.13324019629328e-164,2.06164747489691,0.669,0.722,6.67705123655999e-160,"0","JUN"
2.32690578584304e-164,6.60058936574416,0.252,0.014,1.37101288901872e-159,"0","RPS4XP13"
4.25237410510979e-162,1.86887994062493,0.647,0.707,2.50549882273069e-157,"0","SERBP1"
6.41664153358082e-159,4.16577539928122,0.37,0.123,3.78068519158582e-154,"0","H1-0"
2.88632901159521e-156,1.641211530271,0.666,0.772,1.7006250536319e-151,"0","RPL36AL"
1.06739418690869e-149,4.38485502674904,0.324,0.085,6.28908654926598e-145,"0","RPS15P4"
1.20957936969729e-145,1.80532045724677,0.648,0.687,7.12684164625641e-141,"0","LOC124905331"
1.02765468649337e-139,1.37338379509405,0.711,0.88,6.05494141281895e-135,"0","HSP90B1"
1.46197641214068e-139,3.6723817525191,0.379,0.159,8.6139650203329e-135,"0","UBAP2L"
2.79104131432197e-132,0.828888312099607,0.814,0.963,1.64448154239851e-127,"0","RPS13"
8.57112165506703e-132,2.88285425342729,0.486,0.346,5.05010487916549e-127,"0","KRTCAP2"
1.93598805744277e-129,3.65673550410915,0.37,0.16,1.14068416344528e-124,"0","RBPJ"
4.76470629490015e-129,2.15549498337247,0.579,0.566,2.80736494895517e-124,"0","TUBB"
1.18733754561608e-126,3.21249858168098,0.439,0.266,6.99579281876995e-122,"0","KLF4"
2.04630704532127e-125,0.802325209734495,0.814,0.959,1.20568411110329e-120,"0","RPL37A"
1.13193458528823e-122,2.60719054263362,0.509,0.414,6.66935857651827e-118,"0","SEC61G"
8.90210028105005e-119,3.28903069072005,0.423,0.254,5.24511748559469e-114,"0","TPM1"
1.44100442265152e-100,0.266267006077553,0.122,0.379,8.49039805826277e-96,"0","MRPL14"
2.77495099881924e-100,0.804464803728701,0.769,0.939,1.6350011285043e-95,"0","RPS11"
3.62203080922034e-97,2.03738603427922,0.545,0.56,2.13410055279262e-92,"0","CCT2"
7.50291384918969e-97,3.61032831304891,0.313,0.138,4.42071683994256e-92,"0","CWC22"
1.23787315539647e-96,3.334894957919,0.346,0.178,7.29354863159598e-92,"0","RPS23P8"
3.88816479278002e-95,0.290738333144905,0.128,0.383,2.29090669590599e-90,"0","SETD5"
9.26814365670902e-95,0.862241805295286,0.733,0.931,5.46079024253295e-90,"0","RPS3A"
4.84808995635698e-93,0.273572969905862,0.116,0.355,2.85649460228553e-88,"0","CSNK2B"
6.2502680395281e-93,0.324408661843717,0.188,0.506,3.68265792888996e-88,"0","ARGLU1"
1.47454528509808e-92,0.299184026323205,0.164,0.457,8.6880208197979e-88,"0","ATP5F1C"
1.3811210713272e-91,2.52203815771735,0.47,0.398,8.13756535225985e-87,"0","ATP5F1B"
4.04019513021013e-91,0.284031938116706,0.205,0.54,2.38048297071981e-86,"0","PSME1"
1.33606834003698e-90,0.352035574182493,0.203,0.538,7.8721146594979e-86,"0","RHOA"
2.13129018382906e-90,0.329309576615345,0.135,0.392,1.25575617631208e-85,"0","CAPZA2"
2.2737322224825e-90,0.371916219546257,0.161,0.447,1.33968302548669e-85,"0","LMAN1"
2.33258174964964e-90,3.76185600683483,0.267,0.097,1.37435716689357e-85,"0","RSBN1"
2.73557978991721e-90,0.449265531278931,0.949,1,1.61180361221922e-85,"0","RPL13"
2.40317975132035e-89,0.319354757160662,0.127,0.374,1.41595350947795e-84,"0","UBE2D2"
2.84888559477498e-89,0.35395540051973,0.172,0.468,1.67856339244142e-84,"0","NSA2"
2.99555372242258e-88,1.1637581999723,0.656,0.86,1.76498025325138e-83,"0","EEF1G"
8.09053139583124e-87,0.284041044032816,0.119,0.353,4.76694109842376e-82,"0","PUF60"
5.16574924155791e-86,3.27932860077253,0.334,0.18,3.04365945312592e-81,"0","NDUFA6"
9.06979299017448e-86,0.397669535789146,0.201,0.527,5.3439220298108e-81,"0","EIF4A2"
2.20530279306035e-85,0.384244827706705,0.129,0.371,1.29936440567116e-80,"0","PHF3"
1.18888900215961e-84,0.360787342304263,0.113,0.336,7.00493400072442e-80,"0","PSMD2"
8.48831860392042e-84,0.370809453603988,0.124,0.357,5.00131732142991e-79,"0","UBE3A"
1.80621465769665e-83,2.9282846720296,0.413,0.306,1.06422167631487e-78,"0","ESD"
2.89070155076321e-83,0.306880529802914,0.106,0.32,1.70320135370968e-78,"0","DNAJC8"
3.82330093137026e-82,2.05627401867362,0.522,0.545,2.25268890876335e-77,"0","CNBP"
