"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
0,6.80726432739459,0.336,0.001,0,"1","GALNT3"
0,3.38133797971292,0.346,0.011,0,"1","PEBP1"
0,2.68210990046381,0.353,0.018,0,"1","RABGEF1"
0,7.98756946704729,0.335,0.001,0,"1","BHLHE41"
0,4.60113952413661,0.337,0.005,0,"1","FGD6"
0,6.04771798196514,0.333,0.002,0,"1","FAM20C"
0,5.33904352562005,0.334,0.003,0,"1","WDR83OS"
0,7.27714178298816,0.332,0.001,0,"1","PYCARD"
0,4.56424820857459,0.334,0.004,0,"1","KRT10"
0,6.93710625684742,0.331,0.001,0,"1","PTPRF"
0,3.51837824747069,0.341,0.012,0,"1","ID1"
0,7.14437820747822,0.33,0.001,0,"1","ANKRD36C"
0,5.78676059129871,0.33,0.002,0,"1","DMKN"
0,6.57537306044278,0.329,0.001,0,"1","SPIDR"
0,2.57718682615905,0.352,0.024,0,"1","SH3PXD2A"
0,4.29851538502417,0.333,0.006,0,"1","DHRS7"
0,4.86351531977691,0.33,0.003,0,"1","MGST3"
0,5.08860176266016,0.329,0.003,0,"1","LRP10"
0,5.36419212545945,0.327,0.002,0,"1","MRPS34"
0,6.27970560661477,0.327,0.002,0,"1","CITED4"
0,5.6093554818383,0.325,0.002,0,"1","AHNAK2"
0,6.27818414026274,0.323,0.001,0,"1","MTATP6P1"
0,5.87367987248034,0.322,0.002,0,"1","KLK5"
0,7.26582621364309,0.321,0.001,0,"1","LDLR"
0,6.26406473359363,0.322,0.002,0,"1","MYDGF"
0,8.19871775853166,0.32,0,0,"1","ENDOD1"
0,3.47928674678313,0.33,0.01,0,"1","HSD17B12"
0,7.72294865592851,0.32,0.001,0,"1","MAP2"
0,5.85544797122213,0.32,0.002,0,"1","RSPH3"
0,4.1429300745478,0.323,0.006,0,"1","NAA20"
0,2.77143206843386,0.334,0.017,0,"1","NUMB"
0,2.75134763379705,0.336,0.019,0,"1","ARHGAP21"
0,5.10826023086662,0.32,0.003,0,"1","SARAF"
0,6.64642577004287,0.318,0.001,0,"1","LOC105374164"
0,2.98779301095598,0.331,0.014,0,"1","ADAM17"
0,4.39222161374751,0.321,0.005,0,"1","ASS1"
0,6.93162222706973,0.317,0.001,0,"1","TENM2"
0,6.21917460757828,0.318,0.002,0,"1","CSTA"
0,5.03216363825329,0.318,0.002,0,"1","NDUFB4"
0,2.69141435498862,0.331,0.016,0,"1","CAPNS1"
0,2.92072727070495,0.328,0.013,0,"1","SMAD3"
0,5.53194848791248,0.317,0.002,0,"1","ATP5MJ"
0,3.01251596115362,0.328,0.013,0,"1","SSR2"
0,2.5588815571026,0.332,0.018,0,"1","PKP4"
0,4.6572044429789,0.317,0.004,0,"1","PPP4R1"
0,6.18976185082307,0.314,0.001,0,"1","KLF12"
0,3.63875878556227,0.321,0.008,0,"1","GTPBP4"
0,4.02431102983109,0.319,0.006,0,"1","PCYT1A"
0,3.79725030869524,0.323,0.01,0,"1","SEPTIN10"
0,5.58360012223348,0.314,0.002,0,"1","TRIM16"
0,2.68519751733364,0.33,0.018,0,"1","HERC4"
0,3.94895421634336,0.32,0.008,0,"1","BACH2"
0,2.61060450141188,0.327,0.017,0,"1","HDGFL3"
0,6.51385732315353,0.311,0.001,0,"1","CLEC2B"
0,7.24046624861385,0.311,0.001,0,"1","LY6K"
0,10.5471178436455,0.31,0,0,"1","RALGPS2"
0,7.86395257051568,0.308,0,0,"1","ATP8"
0,3.3838287029027,0.319,0.011,0,"1","SELENOH"
0,2.91784917588462,0.321,0.013,0,"1","TTC17"
0,6.50379823667194,0.309,0.001,0,"1","TGFA"
0,7.60000067025836,0.308,0,0,"1","LAD1"
0,8.01281411459469,0.308,0.001,0,"1","TIMP3"
0,5.96641746822511,0.308,0.001,0,"1","PLPP2"
0,7.90750687334747,0.308,0.001,0,"1","ZNF782"
0,2.99340234530087,0.321,0.014,0,"1","RIPK2"
0,4.41003368584459,0.311,0.005,0,"1","LHFPL2"
0,5.98746537009956,0.307,0.002,0,"1","SNHG5"
0,4.76207721311725,0.308,0.004,0,"1","HOMER1"
0,5.00825451356963,0.306,0.003,0,"1","PHPT1"
0,7.91526928172408,0.303,0,0,"1","GLO1"
0,2.7496085172311,0.318,0.015,0,"1","PPP2R3A"
0,3.81755909525548,0.312,0.009,0,"1","BCAR3"
0,8.90250247374008,0.302,0,0,"1","LINC00342"
0,8.45356586604376,0.302,0,0,"1","CD55"
0,3.27994892363252,0.311,0.01,0,"1","NEDD8"
0,3.63733092484617,0.307,0.007,0,"1","COX7B"
0,6.40216690909961,0.302,0.002,0,"1","KRT6B"
0,3.51574875213369,0.307,0.008,0,"1","RPL39"
0,4.39191705801618,0.303,0.004,0,"1","TBC1D22A"
0,6.29594397711987,0.3,0.001,0,"1","CD82"
0,3.54739668212439,0.308,0.009,0,"1","ANK3"
0,3.37483132332902,0.308,0.009,0,"1","MMADHC"
0,4.95897799606605,0.301,0.003,0,"1","XRCC6"
0,3.25703964306248,0.307,0.009,0,"1","ATP5PD"
0,3.04393493756767,0.31,0.012,0,"1","TFAP2A"
0,7.94874756817298,0.298,0.001,0,"1","CD99"
0,8.39645928098023,0.297,0,0,"1","MYO5B"
0,4.35501611078263,0.302,0.005,0,"1","MLF2"
0,3.44078592476416,0.307,0.01,0,"1","SLC25A37"
0,7.76396132668104,0.297,0,0,"1","ARAP2"
0,3.80565070041611,0.305,0.008,0,"1","BLZF1"
0,5.66837716776044,0.298,0.002,0,"1","ABHD3"
0,6.67127143799378,0.295,0.001,0,"1","CD58"
0,5.19082465461091,0.297,0.003,0,"1","CLIC4"
0,5.08601429483391,0.296,0.003,0,"1","CHASERR"
0,5.99680382840115,0.295,0.002,0,"1","TMEM123"
0,4.42557666839899,0.298,0.005,0,"1","DAPP1"
0,6.23047892503447,0.294,0.001,0,"1","NIFK"
0,5.87445610348378,0.294,0.001,0,"1","RAB25"
0,5.5039583812438,0.294,0.002,0,"1","MRPL41"
0,6.5248375572445,0.292,0.001,0,"1","MAP7"
0,3.08147942721332,0.3,0.01,0,"1","PGLS"
0,4.55133593721902,0.293,0.004,0,"1","IL1RAP"
0,5.5727982580148,0.29,0.002,0,"1","SYNGR2"
0,3.7151642375535,0.295,0.007,0,"1","UQCRQ"
0,9.63854460097648,0.287,0,0,"1","TCEAL4"
0,6.43377803020979,0.288,0.001,0,"1","ATP5MF"
0,3.60127668985935,0.295,0.008,0,"1","MCC"
0,5.60441999576064,0.287,0.001,0,"1","ATP5PO"
0,7.15575735982673,0.287,0.001,0,"1","FAM83B"
0,6.11028252449391,0.287,0.002,0,"1","GIPC1"
0,3.64658078962839,0.291,0.006,0,"1","PPHLN1"
0,3.93812139401348,0.291,0.006,0,"1","PRKDC"
0,4.49000933143895,0.29,0.005,0,"1","RGS12"
0,4.96348021256455,0.287,0.003,0,"1","RSL24D1"
0,5.13265727435683,0.287,0.003,0,"1","VEZT"
0,5.65665207553418,0.286,0.002,0,"1","CCDC91"
0,5.80873335629669,0.285,0.002,0,"1","GJB2"
0,6.12896301116656,0.284,0.002,0,"1","RAB11FIP1"
0,4.16867213860066,0.288,0.006,0,"1","SMYD3"
0,3.49987145807713,0.29,0.008,0,"1","LAMTOR5"
0,9.34294501431318,0.281,0,0,"1","CFAP20DC"
0,5.06752737967228,0.284,0.003,0,"1","SERTAD1"
0,4.83509452133406,0.284,0.003,0,"1","SLC7A1"
0,5.67412535749479,0.283,0.002,0,"1","GPR87"
0,6.63786834292958,0.282,0.001,0,"1","SEMA4A"
0,3.74828368854998,0.286,0.006,0,"1","NXN"
0,5.78707663806204,0.282,0.002,0,"1","RAC2"
0,7.78186020663123,0.28,0.001,0,"1","CDH13"
0,4.31205483298352,0.283,0.004,0,"1","LAPTM4B"
0,4.08933227831404,0.285,0.006,0,"1","PRKCI"
0,6.25498421811167,0.279,0.001,0,"1","IFNGR2"
0,1.15883478699102,0.984,0.706,0,"1","RPLP1"
0,7.42232147160712,0.279,0.001,0,"1","TGFBI"
0,7.93649218963246,0.277,0,0,"1","LCP1"
0,6.18607010870609,0.278,0.001,0,"1","CFAP251"
0,6.12353421453754,0.279,0.002,0,"1","GRHL2"
0,6.31474305105057,0.277,0.001,0,"1","SELENOW"
0,4.11594191396216,0.281,0.005,0,"1","AFF1"
0,7.33198333508261,0.277,0.001,0,"1","IRF6"
0,5.0330067367249,0.278,0.003,0,"1","GOLGA2"
0,4.48349349709729,0.28,0.006,0,"1","TNC"
0,5.62383502538627,0.275,0.002,0,"1","CHCHD10"
0,7.64651048632599,0.273,0,0,"1","BACE2"
0,6.28372894745904,0.275,0.002,0,"1","KRT14"
0,6.65946670070994,0.274,0.001,0,"1","OSMR"
0,5.53437453335196,0.274,0.002,0,"1","NDUFA1"
0,6.05681175761296,0.273,0.001,0,"1","LTBR"
0,7.3313862387013,0.273,0.001,0,"1","ADIRF"
0,6.96846461326768,0.272,0.001,0,"1","MAL2"
